LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
65.0,71.0,4.0,92.0,142.0,92.0,42.0,0.11,42.0,13.0,0.31,151.0,12.0,0.27,283.0,0.0,41.0,0.98,76.73,101.71,793650.29,2.6,1124.0,0.01,44091.68,7803.39,0.29,25.0,46.0,111.0,0.07,455.0,669.0,85.0,38.0,584.0,45.26,375.0,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.5,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0
131.0,29.0,11.0,1.0,147.0,38.0,16.0,0.02,14.0,11.0,0.69,175.0,7.0,0.4,763.0,0.0,9.0,0.56,360.31,50.19,907623.59,6.03,2419.0,0.02,50423.53,18083.8,0.44,12.0,19.0,161.0,0.02,793.0,1626.0,158.0,20.0,1044.0,16.25,764.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.0,3.0,81.0,0.01,9.0,0.33,4.5,27.0,1.0,0.0,0.0,3.0,0.25,2.0,7.0,2.0,6.0,4.0,0.0,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,1.0,21.23,0.88,16.25,0.01,8.0,1.14,0.9,18.58,1.0,0.0,0.0,2.0,0.1,7.0,1.0,4.0,1.0,10.0,0.0,9.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.08,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.07,0.0,0.0,0.0,0.0,15.0,84.62,13.0,0
12.0,10.0,1.0,1.0,0.0,0.0,9.0,0.35,0.0,2.0,0.22,21.0,1.0,0.0,25.0,0.0,2.0,0.22,27.4,10.77,3176.17,0.1,59.0,0.09,176.45,295.0,0.11,0.0,0.0,14.0,0.23,19.0,40.0,15.0,17.0,40.0,3.85,26.0,0
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.25,4.0,1.0,0.33,9.0,1.0,0.0,12.0,0.0,3.0,1.0,15.48,9.43,1376.08,0.05,35.0,0.11,76.45,145.95,0.33,2.0,4.0,8.0,0.18,12.0,23.0,7.0,11.0,17.0,0.0,12.0,0
6.0,5.0,1.0,3.0,5.0,8.0,3.0,0.19,4.0,1.0,0.33,13.0,1.0,0.0,13.0,0.0,3.0,1.0,24.01,10.93,2867.29,0.09,58.0,0.09,159.29,262.37,0.33,2.0,4.0,12.0,0.1,34.0,24.0,14.0,9.0,29.0,38.1,16.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,20.97,3.0,188.72,0.02,17.0,0.33,10.48,62.91,1.0,0.0,0.0,3.0,0.2,7.0,10.0,7.0,6.0,5.0,0.0,2.0,0
7.0,5.0,0.0,1.0,20.0,8.0,3.0,0.2,4.0,1.0,0.33,9.0,1.0,0.0,14.0,1.0,2.0,0.67,8.26,14.67,1775.84,0.04,35.0,0.07,98.66,121.08,0.33,2.0,4.0,8.0,0.07,11.0,24.0,3.0,8.0,44.0,60.0,15.0,0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,2.0,1.0,13.67,6.29,540.27,0.03,22.0,0.16,30.01,85.95,0.5,1.0,2.0,6.0,0.25,11.0,11.0,7.0,8.0,8.0,0.0,6.0,0
7.0,27.0,5.0,5.0,15.0,42.0,14.0,0.27,16.0,9.0,0.64,45.0,9.0,0.62,46.0,0.0,14.0,1.0,56.16,9.0,4548.69,0.17,103.0,0.11,252.7,505.41,0.64,13.0,21.0,33.0,0.19,42.0,61.0,21.0,9.0,75.0,30.3,51.0,0
0.0,13.0,0.0,0.0,7.0,14.0,7.0,0.64,2.0,1.0,0.14,15.0,7.0,1.0,11.0,0.0,5.0,0.71,33.67,6.0,1212.28,0.07,46.0,0.17,67.35,202.05,1.0,6.0,7.0,10.0,0.35,16.0,30.0,12.0,9.0,20.0,38.89,11.0,0
10.0,49.0,19.0,6.0,19.0,68.0,25.0,0.43,20.0,24.0,0.96,95.0,6.0,0.21,52.0,0.0,21.0,0.84,48.19,26.59,34076.93,0.43,246.0,0.04,1893.16,1281.53,0.24,24.0,36.0,72.0,0.28,78.0,168.0,22.0,15.0,90.0,32.47,58.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,17.92,3.0,161.32,0.02,15.0,0.33,8.96,53.77,1.0,0.0,0.0,3.0,0.2,6.0,9.0,6.0,6.0,5.0,0.0,2.0,0
7.0,7.0,1.0,0.0,11.0,12.0,4.0,0.11,6.0,1.0,0.25,20.0,1.0,0.0,35.0,0.0,4.0,1.0,38.59,35.64,49007.13,0.46,266.0,0.03,2722.62,1375.2,0.25,3.0,6.0,18.0,0.07,112.0,154.0,22.0,14.0,55.0,23.91,35.0,0
1.0,3.0,0.0,0.0,2.0,4.0,2.0,0.18,2.0,1.0,0.5,6.0,1.0,0.0,11.0,0.0,0.0,0.0,30.17,4.2,532.19,0.04,31.0,0.24,29.57,126.71,0.5,1.0,2.0,6.0,0.13,12.0,19.0,10.0,7.0,16.0,15.38,11.0,0
8.0,3.0,3.0,0.0,7.0,4.0,2.0,0.1,2.0,2.0,1.0,17.0,1.0,0.0,21.0,0.0,0.0,0.0,38.64,18.67,13464.51,0.24,147.0,0.05,748.03,721.31,0.5,1.0,2.0,17.0,0.05,56.0,91.0,18.0,12.0,38.0,25.0,21.0,1
2.0,7.0,12.0,1.0,8.0,10.0,4.0,0.12,4.0,4.0,1.0,26.0,4.0,1.0,33.0,0.0,4.0,1.0,22.11,35.0,27089.44,0.26,161.0,0.03,1504.97,773.98,1.0,3.0,5.0,24.0,0.09,70.0,91.0,14.0,14.0,46.0,21.43,34.0,0
17.0,9.0,19.0,1.0,27.0,14.0,5.0,0.13,6.0,4.0,0.8,40.0,1.0,0.0,39.0,0.0,1.0,0.2,77.85,17.63,24182.87,0.46,227.0,0.06,1343.49,1372.08,0.2,4.0,7.0,37.0,0.06,94.0,133.0,48.0,18.0,86.0,41.79,40.0,0
1.0,9.0,0.0,2.0,1.0,0.0,8.0,0.28,0.0,1.0,0.13,18.0,1.0,0.0,27.0,0.0,1.0,0.13,34.09,9.88,3329.22,0.11,68.0,0.1,184.96,336.89,0.13,0.0,0.0,12.0,0.24,24.0,44.0,17.0,14.0,33.0,10.0,29.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,30.67,3.0,276.0,0.03,23.0,0.33,15.33,92.0,1.0,0.0,0.0,3.0,0.14,10.0,13.0,10.0,6.0,7.0,0.0,3.0,0
1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.11,0.0,1.0,1.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,39.29,6.92,1883.25,0.09,61.0,0.14,104.63,272.03,1.0,0.0,0.0,6.0,0.07,20.0,41.0,13.0,9.0,15.0,25.0,9.0,0
7.0,5.0,4.0,1.0,4.0,8.0,3.0,0.09,4.0,3.0,1.0,14.0,1.0,0.0,33.0,0.0,3.0,1.0,39.53,13.2,6887.08,0.17,111.0,0.08,382.62,521.75,0.33,2.0,4.0,13.0,0.06,36.0,75.0,15.0,11.0,47.0,13.16,34.0,0
3.0,7.0,0.0,1.0,1.0,10.0,4.0,0.29,4.0,1.0,0.25,11.0,3.0,0.67,13.0,0.0,4.0,1.0,18.91,10.45,2065.48,0.07,45.0,0.1,114.75,197.65,0.75,3.0,5.0,9.0,0.19,19.0,26.0,10.0,11.0,21.0,13.33,14.0,0
142.0,17.0,9.0,0.0,140.0,26.0,9.0,0.01,10.0,6.0,0.67,171.0,5.0,0.5,787.0,0.0,2.0,0.22,511.58,44.73,1023408.15,7.63,3035.0,0.02,56856.01,22881.35,0.56,8.0,13.0,164.0,0.01,1099.0,1936.0,172.0,14.0,1071.0,15.1,787.0,0
0.0,5.0,1.0,11.0,0.0,14.0,3.0,0.1,4.0,2.0,0.67,10.0,1.0,0.0,18.0,0.0,3.0,1.0,22.22,13.0,3755.08,0.1,63.0,0.08,208.62,288.85,0.33,5.0,7.0,9.0,0.08,26.0,37.0,12.0,12.0,36.0,37.93,29.0,0
5.0,21.0,7.0,8.0,25.0,34.0,11.0,0.18,14.0,8.0,0.73,42.0,5.0,0.4,54.0,0.0,10.0,0.91,55.12,25.72,36461.36,0.47,240.0,0.04,2025.63,1417.65,0.45,10.0,17.0,33.0,0.12,111.0,129.0,41.0,19.0,95.0,37.93,62.0,1
1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,0.0,1535.0,0.0,1.0,1.0,14763.91,11.83,2066032.71,58.22,15682.0,0.08,114779.6,174650.29,1.0,0.0,0.0,111.0,0.0,4820.0,10862.0,2241.0,11.0,1540.0,0.13,1535.0,0
5.0,19.0,1.0,0.0,1.0,16.0,10.0,0.59,2.0,7.0,0.7,25.0,10.0,1.0,17.0,0.0,9.0,0.9,25.81,11.92,3665.59,0.1,68.0,0.08,203.64,307.6,1.0,7.0,13.0,17.0,0.36,26.0,42.0,12.0,11.0,28.0,5.56,17.0,1
4.0,7.0,3.0,4.0,2.0,12.0,4.0,0.18,6.0,3.0,0.75,17.0,1.0,0.0,18.0,0.0,0.0,0.0,20.39,21.87,9749.86,0.15,90.0,0.05,541.66,445.88,0.25,3.0,6.0,15.0,0.13,41.0,49.0,15.0,16.0,30.0,25.0,22.0,0
4.0,3.0,2.0,0.0,2.0,4.0,2.0,0.14,2.0,1.0,0.5,10.0,1.0,0.0,14.0,0.0,2.0,1.0,54.22,4.42,1059.83,0.08,51.0,0.23,58.88,239.72,0.5,1.0,2.0,10.0,0.09,24.0,27.0,19.0,7.0,22.0,12.5,14.0,1
1.0,3.0,1.0,0.0,2.0,4.0,2.0,0.29,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,2.0,1.0,9.88,5.25,272.43,0.02,15.0,0.19,15.14,51.89,0.5,1.0,2.0,6.0,0.17,6.0,9.0,4.0,7.0,12.0,22.22,7.0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,53.15,1.0,53.15,0.02,16.0,1.0,2.95,53.15,1.0,0.0,0.0,3.0,0.14,8.0,8.0,8.0,2.0,7.0,20.0,5.0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,9.9,3.33,110.0,0.01,11.0,0.3,6.11,33.0,1.0,0.0,0.0,2.0,0.2,4.0,7.0,3.0,5.0,5.0,33.33,2.0,0
3.0,13.0,2.0,1.0,7.0,16.0,7.0,0.47,4.0,3.0,0.43,19.0,7.0,1.0,14.0,0.0,6.0,0.86,20.82,11.88,2936.14,0.08,52.0,0.08,163.12,247.25,1.0,6.0,11.0,14.0,0.26,19.0,33.0,12.0,15.0,27.0,36.36,15.0,0
16.0,17.0,1.0,10.0,18.0,28.0,9.0,0.21,12.0,3.0,0.33,33.0,4.0,0.38,33.0,0.0,9.0,1.0,27.52,37.13,37936.51,0.34,185.0,0.03,2107.58,1021.86,0.44,8.0,14.0,26.0,0.11,81.0,104.0,24.0,22.0,79.0,45.9,43.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,9.0,3.0,81.0,0.01,9.0,0.33,4.5,27.0,1.0,0.0,0.0,3.0,0.25,2.0,7.0,2.0,6.0,4.0,0.0,2.0,0
2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.08,0.0,1.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,0.0,40.72,8.91,3232.07,0.12,87.0,0.11,179.56,362.78,1.0,0.0,0.0,12.0,0.06,28.0,59.0,11.0,7.0,18.0,14.29,12.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.51,3.0,85.59,0.01,9.0,0.33,4.75,28.53,1.0,0.0,0.0,3.0,0.2,3.0,6.0,3.0,6.0,5.0,0.0,2.0,0
12.0,23.0,5.0,5.0,16.0,36.0,12.0,0.2,14.0,5.0,0.42,45.0,7.0,0.55,54.0,0.0,5.0,0.42,66.71,20.22,27279.99,0.45,224.0,0.05,1515.55,1349.01,0.58,11.0,18.0,35.0,0.13,91.0,133.0,45.0,20.0,89.0,28.0,59.0,0
28.0,25.0,25.0,3.0,62.0,38.0,13.0,0.24,14.0,9.0,0.69,68.0,4.0,0.25,51.0,0.0,5.0,0.38,100.18,13.08,17127.51,0.44,213.0,0.08,951.53,1309.9,0.31,12.0,21.0,57.0,0.09,77.0,136.0,53.0,18.0,146.0,56.03,54.0,0
3.0,5.0,2.0,0.0,1.0,8.0,3.0,0.21,4.0,2.0,0.67,14.0,1.0,0.0,14.0,0.0,3.0,1.0,17.84,21.0,7866.44,0.12,84.0,0.05,437.02,374.59,0.33,2.0,4.0,13.0,0.13,42.0,42.0,11.0,11.0,23.0,6.67,14.0,0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,5.0,1.0,0.0,8.0,0.0,2.0,1.0,10.96,9.63,1015.3,0.04,27.0,0.1,56.41,105.49,0.5,1.0,2.0,5.0,0.2,7.0,20.0,4.0,11.0,10.0,0.0,8.0,0
2.0,3.0,0.0,0.0,2.0,4.0,2.0,0.11,2.0,1.0,0.5,7.0,1.0,0.0,19.0,0.0,2.0,1.0,21.1,15.17,4853.33,0.11,80.0,0.07,269.63,320.0,0.5,1.0,2.0,7.0,0.08,39.0,41.0,9.0,7.0,25.0,9.52,19.0,0
11.0,9.0,5.0,2.0,18.0,14.0,5.0,0.11,6.0,2.0,0.4,21.0,3.0,0.5,42.0,0.0,2.0,0.4,75.51,9.82,7279.2,0.25,135.0,0.1,404.4,741.4,0.6,4.0,7.0,18.0,0.07,54.0,81.0,33.0,12.0,75.0,32.25,44.0,0
18.0,3.0,2.0,1.0,19.0,4.0,2.0,0.01,2.0,2.0,1.0,33.0,1.0,0.0,195.0,0.0,2.0,1.0,24.23,141.0,481645.37,1.14,766.0,0.01,26758.08,3415.92,0.5,1.0,2.0,33.0,0.01,235.0,531.0,10.0,12.0,235.0,9.3,196.0,1
32.0,157.0,10.0,3.0,49.0,234.0,79.0,0.31,76.0,14.0,0.18,281.0,54.0,0.68,253.0,0.0,31.0,0.39,97.22,80.64,632225.65,2.61,1175.0,0.01,35123.65,7840.1,0.68,79.0,135.0,204.0,0.23,448.0,727.0,75.0,27.0,338.0,17.05,256.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,11.65,4.0,186.42,0.02,13.0,0.25,10.36,46.6,1.0,0.0,0.0,3.0,0.14,4.0,9.0,4.0,8.0,7.0,0.0,3.0,0
8.0,11.0,6.0,8.0,19.0,18.0,6.0,0.13,8.0,6.0,1.0,24.0,5.0,0.8,39.0,0.0,5.0,0.83,49.75,22.91,26116.12,0.38,199.0,0.04,1450.9,1139.86,0.83,5.0,9.0,20.0,0.08,82.0,117.0,34.0,19.0,77.0,40.91,47.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,14.48,1.25,22.62,0.01,7.0,0.8,1.26,18.09,1.0,0.0,0.0,2.0,0.13,5.0,2.0,4.0,2.0,8.0,0.0,7.0,0
0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.22,2.0,1.0,0.5,6.0,1.0,0.0,8.0,0.0,2.0,1.0,16.61,3.0,149.49,0.02,15.0,0.33,8.3,49.83,0.5,1.0,2.0,6.0,0.17,6.0,9.0,5.0,5.0,12.0,11.11,9.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,3.0,0.17,2.0,4.0,2.0,4.0,6.0,0.0,2.0,0
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,1.0,1.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,55.33,10.4,5984.09,0.19,131.0,0.1,332.45,575.39,1.0,0.0,0.0,15.0,0.05,52.0,79.0,15.0,6.0,19.0,0.0,14.0,1
2.0,13.0,1.0,0.0,9.0,16.0,7.0,0.33,4.0,1.0,0.14,18.0,7.0,1.0,21.0,0.0,1.0,0.14,22.23,16.0,5691.91,0.12,74.0,0.06,316.22,355.74,1.0,6.0,10.0,13.0,0.2,32.0,42.0,14.0,14.0,35.0,30.0,21.0,0
2.0,26.0,4.0,2.0,7.0,42.0,14.0,0.22,20.0,9.0,0.64,50.0,7.0,0.46,62.0,0.0,14.0,1.0,39.94,34.02,46242.35,0.45,221.0,0.03,2569.02,1359.09,0.5,11.0,21.0,38.0,0.19,93.0,128.0,41.0,30.0,75.0,12.68,64.0,1
3.0,11.0,5.0,4.0,11.0,20.0,6.0,0.18,10.0,6.0,1.0,24.0,1.0,0.0,29.0,0.0,6.0,1.0,44.56,12.0,6416.47,0.18,106.0,0.08,356.47,534.71,0.17,5.0,10.0,20.0,0.12,48.0,58.0,22.0,11.0,49.0,34.09,33.0,0
38.0,60.0,46.0,7.0,52.0,90.0,31.0,0.18,34.0,17.0,0.55,171.0,15.0,0.47,166.0,0.0,21.0,0.68,127.55,46.49,275619.47,1.98,843.0,0.02,15312.19,5929.18,0.48,28.0,50.0,142.0,0.12,327.0,516.0,102.0,29.0,266.0,26.22,173.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.07,0.0,1.0,1.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,2.17,6.0,78.0,0.0,13.0,0.17,4.33,13.0,1.0,0.0,0.0,3.0,0.06,12.0,1.0,1.0,1.0,17.0,6.25,15.0,0
2.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,17.41,7.0,852.85,0.04,32.0,0.14,47.38,121.84,0.5,1.0,2.0,6.0,0.11,14.0,18.0,7.0,7.0,18.0,7.14,13.0,1
125.0,243.0,7.0,5.0,89.0,364.0,122.0,0.11,124.0,39.0,0.32,467.0,82.0,0.67,1121.0,0.0,86.0,0.7,147.76,208.88,6446813.91,10.29,4687.0,0.0,358156.32,30863.72,0.67,120.0,190.0,347.0,0.09,1492.0,3195.0,75.0,21.0,1342.0,7.74,1126.0,1
3.0,5.0,1.0,0.0,6.0,6.0,3.0,0.3,2.0,1.0,0.33,8.0,3.0,1.0,10.0,0.0,2.0,0.67,17.2,6.67,764.63,0.04,27.0,0.15,42.48,114.69,1.0,2.0,3.0,7.0,0.14,12.0,15.0,9.0,10.0,21.0,37.5,10.0,1
9.0,16.0,4.0,1.0,3.0,16.0,9.0,0.27,6.0,4.0,0.44,32.0,5.0,0.5,32.0,0.0,5.0,0.56,39.4,15.33,9262.93,0.2,110.0,0.07,514.61,604.1,0.56,5.0,8.0,25.0,0.19,46.0,64.0,27.0,18.0,47.0,11.11,33.0,0
2.0,23.0,6.0,2.0,7.0,36.0,12.0,0.23,14.0,3.0,0.25,44.0,1.0,0.0,51.0,0.0,7.0,0.58,24.23,39.0,36855.0,0.32,189.0,0.03,2047.5,945.0,0.08,11.0,18.0,34.0,0.18,78.0,111.0,16.0,16.0,66.0,15.0,53.0,0
2.0,1.0,9.0,0.0,2.0,0.0,1.0,0.09,0.0,1.0,1.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,24.21,6.07,892.4,0.05,41.0,0.16,49.58,146.98,1.0,0.0,0.0,11.0,0.06,17.0,24.0,7.0,5.0,17.0,15.38,11.0,0
2.0,5.0,1.0,0.0,3.0,8.0,3.0,0.18,4.0,1.0,0.33,14.0,1.0,0.0,17.0,0.0,0.0,0.0,11.61,10.5,1279.83,0.04,34.0,0.1,71.1,121.89,0.33,2.0,4.0,13.0,0.13,21.0,13.0,6.0,6.0,23.0,15.0,17.0,0
14.0,17.0,4.0,7.0,13.0,36.0,9.0,0.13,16.0,7.0,0.78,44.0,1.0,0.0,65.0,0.0,9.0,1.0,108.64,19.61,41790.22,0.71,339.0,0.05,2321.68,2130.75,0.11,10.0,18.0,37.0,0.09,152.0,187.0,62.0,16.0,101.0,23.53,72.0,1
0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,7.49,3.0,67.38,0.01,8.0,0.33,3.74,22.46,1.0,0.0,0.0,4.0,0.2,1.0,7.0,1.0,6.0,5.0,33.33,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,1.0,0.0,0.0,2.0,0.33,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0
5.0,3.0,3.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,7.0,1.0,0.0,9.0,0.0,2.0,1.0,27.54,5.09,713.65,0.05,33.0,0.2,39.65,140.18,0.5,1.0,2.0,7.0,0.13,14.0,19.0,11.0,8.0,16.0,0.0,9.0,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,3.0,0.25,2.0,4.0,2.0,4.0,4.0,0.0,2.0,0
3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.11,0.0,1.0,1.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,33.75,9.6,3110.4,0.11,81.0,0.1,172.8,324.0,1.0,0.0,0.0,10.0,0.06,32.0,49.0,10.0,6.0,17.0,25.0,9.0,0
3.0,3.0,0.0,1.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,7.0,2.0,2.0,1.0,8.51,8.0,544.91,0.02,19.0,0.13,30.27,68.11,0.5,1.0,2.0,6.0,0.14,8.0,11.0,4.0,8.0,14.0,12.5,8.0,0
3.0,53.0,3.0,6.0,6.0,82.0,27.0,0.39,30.0,8.0,0.3,87.0,22.0,0.81,64.0,0.0,11.0,0.41,57.57,22.38,28844.61,0.43,232.0,0.04,1602.48,1288.66,0.81,26.0,41.0,62.0,0.33,79.0,153.0,30.0,17.0,81.0,15.79,70.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,10.8,3.33,120.0,0.01,12.0,0.3,6.67,36.0,1.0,0.0,0.0,3.0,0.2,4.0,8.0,3.0,5.0,5.0,0.0,3.0,0
2.0,3.0,1.0,1.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,7.0,1.0,1.0,0.5,14.43,5.14,381.76,0.02,19.0,0.19,21.21,74.23,0.5,1.0,2.0,6.0,0.17,9.0,10.0,7.0,8.0,12.0,12.5,8.0,0
7.0,12.0,7.0,0.0,1.0,8.0,9.0,0.24,4.0,8.0,0.89,23.0,3.0,0.25,37.0,0.0,9.0,1.0,32.34,19.58,12402.01,0.21,116.0,0.05,689.0,633.29,0.33,2.0,4.0,16.0,0.19,47.0,69.0,24.0,20.0,47.0,2.63,37.0,0
83.0,133.0,32.0,9.0,38.0,264.0,67.0,0.13,132.0,36.0,0.54,328.0,66.0,0.98,519.0,0.0,67.0,1.0,203.6,64.48,846697.33,4.38,1839.0,0.02,47038.74,13129.63,0.99,66.0,132.0,263.0,0.1,737.0,1102.0,120.0,21.0,651.0,8.3,528.0,0
5.0,15.0,2.0,0.0,2.0,20.0,8.0,0.15,6.0,4.0,0.5,22.0,6.0,0.71,54.0,0.0,8.0,1.0,53.43,23.25,28882.57,0.41,219.0,0.04,1604.59,1242.26,0.75,7.0,10.0,16.0,0.12,93.0,126.0,34.0,17.0,68.0,3.57,54.0,0
4.0,15.0,2.0,1.0,10.0,20.0,8.0,0.42,6.0,4.0,0.5,23.0,6.0,0.71,18.0,0.0,7.0,0.88,22.46,13.27,3954.97,0.1,62.0,0.08,219.72,298.06,0.75,7.0,13.0,17.0,0.23,23.0,39.0,13.0,15.0,35.0,37.93,19.0,0
2.0,7.0,2.0,1.0,3.0,0.0,6.0,0.17,0.0,6.0,1.0,15.0,1.0,0.0,35.0,2.0,1.0,0.17,25.84,14.57,5486.42,0.13,76.0,0.07,304.8,376.52,0.17,0.0,0.0,11.0,0.13,24.0,52.0,14.0,17.0,45.0,10.26,36.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06,0.0,1.0,1.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,2.13,8.0,136.0,0.01,17.0,0.13,7.56,17.0,1.0,0.0,0.0,3.0,0.05,16.0,1.0,1.0,1.0,20.0,0.0,18.0,0
0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,1.0,7.0,1.0,0.0,11.0,0.0,2.0,1.0,22.39,6.61,978.44,0.05,37.0,0.15,54.36,148.0,0.5,1.0,2.0,7.0,0.15,17.0,20.0,9.0,7.0,13.0,0.0,11.0,0
1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,15.85,2.0,63.4,0.01,10.0,0.5,3.52,31.7,1.0,0.0,0.0,5.0,0.13,5.0,5.0,5.0,4.0,8.0,20.0,4.0,0
