LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label
2.0,11.0,0.0,1.0,6.0,5.0,3.0,21.0,14.63,31.17,14210.21,0.15,97.0,0.03,789.46,455.94,33.0,64.0,9.0,17.0,26.0,0
4.0,11.0,0.0,0.0,6.0,1.0,3.0,17.0,10.42,24.75,6381.91,0.09,66.0,0.04,354.55,257.85,18.0,48.0,4.0,11.0,23.0,1
3.0,25.0,0.0,0.0,13.0,12.0,1.0,55.0,74.85,11.64,10138.45,0.29,166.0,0.09,563.25,871.16,75.0,91.0,29.0,9.0,60.0,0
1.0,5.0,0.0,0.0,3.0,2.0,1.0,9.0,14.37,8.13,948.66,0.04,28.0,0.12,52.7,116.76,13.0,15.0,8.0,10.0,12.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,20.3,4.81,470.05,0.03,25.0,0.21,26.11,97.67,11.0,14.0,8.0,7.0,9.0,0
8.0,17.0,0.0,0.0,9.0,1.0,9.0,20.0,25.24,15.4,5985.03,0.13,80.0,0.06,332.5,388.64,33.0,47.0,15.0,14.0,30.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,16.0,39.02,8.53,2838.95,0.11,70.0,0.12,157.72,332.84,29.0,41.0,17.0,10.0,20.0,0
24.0,29.0,0.0,29.0,15.0,8.0,11.0,107.0,76.97,39.34,119135.9,1.01,479.0,0.03,6618.66,3028.2,195.0,284.0,57.0,23.0,162.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,26.0,57.69,9.23,4915.41,0.18,103.0,0.11,273.08,532.5,48.0,55.0,26.0,10.0,32.0,0
34.0,17.0,0.0,0.0,9.0,5.0,3.0,250.0,168.25,62.21,651126.96,3.49,1466.0,0.02,36173.72,10466.58,673.0,793.0,119.0,22.0,286.0,1
3.0,3.0,0.0,6.0,2.0,2.0,1.0,16.0,48.85,6.38,1989.87,0.1,68.0,0.16,110.55,311.78,31.0,37.0,17.0,7.0,28.0,1
3.0,7.0,0.0,0.0,4.0,2.0,3.0,7.0,31.12,9.06,2555.86,0.09,60.0,0.11,141.99,282.03,29.0,31.0,16.0,10.0,12.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,12.16,5.6,381.44,0.02,19.0,0.18,21.19,68.11,8.0,11.0,5.0,7.0,11.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,17.17,2.4,98.9,0.01,13.0,0.42,5.49,41.21,6.0,7.0,5.0,4.0,7.0,0
1.0,23.0,0.0,0.0,12.0,11.0,11.0,25.0,32.4,20.57,13717.23,0.22,128.0,0.05,762.07,666.81,54.0,74.0,21.0,16.0,28.0,0
8.0,9.0,1.0,6.0,5.0,3.0,1.0,45.0,50.65,21.5,23414.96,0.36,195.0,0.05,1300.83,1089.07,86.0,109.0,32.0,16.0,62.0,0
3.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,15.09,7.31,807.02,0.04,27.0,0.14,44.83,110.36,13.0,14.0,8.0,9.0,12.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,6.0,16.0,5.5,484.0,0.03,22.0,0.18,26.89,88.0,5.0,17.0,5.0,11.0,9.0,0
0.0,7.0,0.0,0.0,4.0,3.0,4.0,13.0,23.69,4.5,479.73,0.04,28.0,0.22,26.65,106.61,9.0,19.0,7.0,7.0,15.0,0
2.0,15.0,1.0,0.0,8.0,5.0,6.0,31.0,35.8,12.93,5988.9,0.15,87.0,0.08,332.72,463.01,35.0,52.0,23.0,17.0,36.0,0
2.0,5.0,1.0,0.0,3.0,3.0,1.0,13.0,20.78,7.56,1188.62,0.05,37.0,0.13,66.03,157.17,11.0,26.0,8.0,11.0,16.0,0
4.0,9.0,0.0,4.0,5.0,4.0,1.0,19.0,20.01,15.6,4869.7,0.1,70.0,0.06,270.54,312.16,26.0,44.0,10.0,12.0,29.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,20.73,9.0,1679.04,0.06,49.0,0.11,93.28,186.56,18.0,31.0,7.0,7.0,11.0,0
3.0,19.0,1.0,0.0,10.0,2.0,10.0,9.0,18.32,22.8,9525.53,0.14,86.0,0.04,529.2,417.79,24.0,62.0,10.0,19.0,15.0,1
28.0,65.0,1.0,8.0,33.0,17.0,21.0,185.0,125.06,46.18,266737.28,1.93,776.0,0.02,14818.74,5775.72,342.0,434.0,137.0,37.0,222.0,1
5.0,5.0,0.0,6.0,3.0,3.0,1.0,23.0,54.23,10.5,5979.19,0.19,107.0,0.1,332.18,569.45,49.0,58.0,28.0,12.0,34.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,17.43,2.0,69.74,0.01,11.0,0.5,3.87,34.87,5.0,6.0,5.0,4.0,5.0,0
4.0,5.0,0.0,1.0,3.0,1.0,3.0,8.0,11.89,8.25,809.32,0.03,24.0,0.12,44.96,98.1,9.0,15.0,6.0,11.0,15.0,0
3.0,5.0,0.0,0.0,3.0,2.0,3.0,26.0,33.95,22.88,17762.29,0.26,144.0,0.04,986.79,776.49,61.0,83.0,24.0,18.0,31.0,0
7.0,9.0,0.0,4.0,5.0,4.0,1.0,21.0,37.31,10.91,4439.97,0.14,80.0,0.09,246.66,407.0,40.0,40.0,22.0,12.0,34.0,1
6.0,7.0,0.0,0.0,4.0,4.0,1.0,20.0,20.01,27.95,15636.44,0.19,119.0,0.04,868.69,559.35,41.0,78.0,11.0,15.0,28.0,1
2.0,9.0,0.0,4.0,5.0,2.0,5.0,12.0,13.01,19.0,4697.83,0.08,52.0,0.05,260.99,247.25,19.0,33.0,9.0,18.0,20.0,0
5.0,17.0,1.0,0.0,9.0,3.0,1.0,33.0,25.84,18.35,8702.47,0.16,94.0,0.05,483.47,474.17,39.0,55.0,17.0,16.0,41.0,0
5.0,8.0,0.0,1.0,5.0,3.0,1.0,29.0,38.47,17.04,11166.78,0.22,118.0,0.06,620.38,655.44,46.0,72.0,27.0,20.0,37.0,0
1.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0,8.54,5.83,290.67,0.02,15.0,0.17,16.14,49.83,5.0,10.0,3.0,7.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,6.0,14.31,5.71,467.14,0.03,20.0,0.18,25.95,81.75,8.0,12.0,7.0,10.0,9.0,0
10.0,17.0,0.0,4.0,9.0,4.0,7.0,72.0,54.09,36.62,72522.48,0.66,365.0,0.03,4029.03,1980.59,169.0,196.0,30.0,13.0,90.0,0
14.0,3.0,0.0,0.0,2.0,2.0,1.0,60.0,107.18,15.78,26696.88,0.56,290.0,0.06,1483.16,1691.54,132.0,158.0,46.0,11.0,77.0,0
6.0,5.0,0.0,6.0,3.0,1.0,1.0,33.0,34.38,24.06,19908.12,0.28,174.0,0.04,1106.01,827.35,70.0,104.0,16.0,11.0,51.0,0
8.0,73.0,0.0,11.0,37.0,25.0,37.0,84.0,45.31,53.06,127566.41,0.8,414.0,0.02,7087.02,2404.24,164.0,250.0,34.0,22.0,106.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,94.62,4.9,2271.84,0.15,89.0,0.2,126.21,463.64,42.0,47.0,30.0,7.0,23.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,20.16,2.92,171.53,0.02,17.0,0.34,9.53,58.81,7.0,10.0,6.0,5.0,11.0,0
46.0,23.0,4.0,10.0,12.0,7.0,3.0,143.0,62.25,87.48,476401.86,1.82,869.0,0.01,26466.77,5445.84,324.0,545.0,50.0,27.0,206.0,0
2.0,5.0,0.0,0.0,3.0,3.0,1.0,24.0,15.94,10.2,1658.45,0.05,47.0,0.1,92.14,162.59,17.0,30.0,5.0,6.0,28.0,0
3.0,13.0,0.0,3.0,7.0,7.0,7.0,19.0,17.5,17.25,5206.92,0.1,65.0,0.06,289.27,301.85,23.0,42.0,10.0,15.0,27.0,0
3.0,5.0,0.0,4.0,3.0,2.0,3.0,15.0,24.82,11.64,3361.27,0.1,68.0,0.09,186.74,288.86,32.0,36.0,11.0,8.0,24.0,0
9.0,47.0,0.0,2.0,29.0,20.0,1.0,213.0,69.78,102.24,729371.6,2.38,1050.0,0.01,40520.64,7134.14,444.0,606.0,76.0,35.0,226.0,0
1.0,7.0,0.0,0.0,4.0,2.0,3.0,17.0,16.19,22.75,8377.48,0.12,73.0,0.04,465.42,368.24,26.0,47.0,12.0,21.0,20.0,0
2.0,9.0,0.0,0.0,5.0,5.0,1.0,24.0,36.44,18.11,11950.27,0.22,124.0,0.06,663.9,659.92,49.0,75.0,23.0,17.0,28.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,48.0,2.33,261.32,0.04,28.0,0.43,14.52,112.0,14.0,14.0,12.0,4.0,10.0,0
4.0,11.0,0.0,3.0,6.0,2.0,6.0,25.0,11.17,65.0,47184.19,0.24,151.0,0.02,2621.34,725.91,52.0,99.0,8.0,20.0,34.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,21.3,9.38,1872.24,0.07,42.0,0.11,104.01,199.71,15.0,27.0,12.0,15.0,18.0,0
2.0,5.0,4.0,0.0,3.0,3.0,1.0,5.0,14.21,8.25,966.96,0.04,30.0,0.12,53.72,117.21,11.0,19.0,6.0,9.0,13.0,1
6.0,7.0,0.0,1.0,4.0,4.0,1.0,28.0,34.86,17.19,10297.3,0.2,126.0,0.06,572.07,599.12,50.0,76.0,16.0,11.0,37.0,1
1.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,12.51,9.0,1013.29,0.04,27.0,0.11,56.29,112.59,9.0,18.0,6.0,12.0,10.0,0
3.0,7.0,0.0,0.0,4.0,4.0,1.0,29.0,78.85,6.46,3292.05,0.17,101.0,0.15,182.89,509.48,48.0,53.0,26.0,7.0,34.0,0
6.0,9.0,0.0,2.0,5.0,3.0,1.0,27.0,25.95,22.91,13621.99,0.2,115.0,0.04,756.78,594.54,41.0,74.0,17.0,19.0,38.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,38.17,4.27,694.82,0.05,36.0,0.23,38.6,162.85,16.0,20.0,15.0,8.0,15.0,0
5.0,5.0,2.0,0.0,3.0,3.0,1.0,19.0,34.15,9.75,3246.07,0.11,66.0,0.1,180.34,332.93,30.0,36.0,20.0,13.0,28.0,0
1.0,7.0,0.0,0.0,4.0,3.0,4.0,10.0,12.83,9.43,1140.18,0.04,29.0,0.11,63.34,120.93,12.0,17.0,7.0,11.0,13.0,1
5.0,5.0,0.0,2.0,3.0,1.0,1.0,25.0,11.91,31.57,11871.1,0.13,87.0,0.03,659.51,376.01,34.0,53.0,7.0,13.0,34.0,0
19.0,23.0,1.0,30.0,12.0,7.0,6.0,103.0,65.65,32.34,68662.97,0.71,350.0,0.03,3814.61,2123.13,152.0,198.0,47.0,20.0,158.0,0
4.0,61.0,0.0,1.0,31.0,28.0,28.0,44.0,50.09,37.73,71326.03,0.63,330.0,0.03,3962.56,1890.21,115.0,215.0,32.0,21.0,51.0,1
7.0,7.0,1.0,0.0,4.0,3.0,1.0,27.0,27.06,24.44,16166.83,0.22,130.0,0.04,898.16,661.37,55.0,75.0,18.0,16.0,37.0,0
3.0,5.0,0.0,0.0,3.0,3.0,1.0,10.0,21.72,9.5,1960.07,0.07,45.0,0.11,108.89,206.32,19.0,26.0,12.0,12.0,15.0,0
12.0,7.0,0.0,9.0,4.0,2.0,3.0,39.0,53.92,22.08,26287.7,0.4,205.0,0.05,1460.43,1190.51,86.0,119.0,37.0,19.0,62.0,1
5.0,19.0,0.0,0.0,10.0,7.0,1.0,26.0,24.18,30.59,22627.41,0.25,142.0,0.03,1257.08,739.74,52.0,90.0,17.0,20.0,33.0,0
3.0,13.0,0.0,10.0,7.0,3.0,5.0,15.0,10.33,22.17,5077.55,0.08,53.0,0.05,282.09,229.06,19.0,34.0,6.0,14.0,30.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,9.0,16.68,10.0,1667.97,0.06,40.0,0.1,92.67,166.8,20.0,20.0,9.0,9.0,12.0,0
2.0,3.0,0.0,3.0,2.0,2.0,1.0,12.0,21.59,4.29,396.48,0.03,25.0,0.23,22.03,92.51,10.0,15.0,7.0,6.0,21.0,0
8.0,15.0,0.0,2.0,8.0,4.0,7.0,28.0,26.4,22.69,13595.95,0.2,115.0,0.04,755.33,599.09,43.0,72.0,18.0,19.0,40.0,0
2.0,5.0,0.0,2.0,3.0,2.0,1.0,12.0,18.54,7.56,1060.12,0.05,33.0,0.13,58.9,140.18,11.0,22.0,8.0,11.0,20.0,0
4.0,5.0,0.0,0.0,3.0,3.0,1.0,12.0,18.95,12.31,2869.95,0.08,48.0,0.08,159.44,233.18,20.0,28.0,13.0,16.0,19.0,0
3.0,3.0,0.0,0.0,2.0,2.0,1.0,18.0,33.26,6.79,1535.1,0.08,47.0,0.15,85.28,225.95,21.0,26.0,17.0,11.0,23.0,1
4.0,9.0,0.0,0.0,5.0,3.0,3.0,32.0,37.43,16.67,10404.34,0.21,115.0,0.06,578.02,624.02,51.0,64.0,26.0,17.0,38.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,20.3,3.75,285.4,0.03,22.0,0.27,15.86,76.11,9.0,13.0,6.0,5.0,13.0,0
12.0,19.0,0.0,30.0,10.0,4.0,6.0,52.0,45.3,27.18,33458.55,0.41,212.0,0.04,1858.81,1231.16,84.0,128.0,34.0,22.0,96.0,1
1.0,11.0,0.0,0.0,6.0,2.0,3.0,12.0,19.59,14.29,3997.29,0.09,55.0,0.07,222.07,279.81,20.0,35.0,14.0,20.0,15.0,0
4.0,3.0,0.0,2.0,2.0,2.0,1.0,10.0,24.0,4.5,486.0,0.04,27.0,0.22,27.0,108.0,9.0,18.0,8.0,8.0,18.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,11.35,12.0,1634.74,0.05,38.0,0.08,90.82,136.23,12.0,26.0,4.0,8.0,9.0,0
36.0,5.0,0.0,7.0,3.0,2.0,1.0,16.0,16.73,9.29,1442.29,0.05,38.0,0.11,80.13,155.32,13.0,25.0,7.0,10.0,61.0,0
3.0,5.0,0.0,4.0,3.0,1.0,1.0,13.0,10.42,12.0,1500.25,0.04,32.0,0.08,83.35,125.02,12.0,20.0,5.0,10.0,23.0,0
1.0,13.0,0.0,0.0,7.0,6.0,5.0,26.0,36.27,16.84,10285.77,0.2,114.0,0.06,571.43,610.76,39.0,75.0,22.0,19.0,29.0,1
15.0,11.0,1.0,8.0,6.0,5.0,1.0,48.0,61.74,26.88,44622.57,0.55,281.0,0.04,2479.03,1659.84,136.0,145.0,43.0,17.0,74.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,14.5,4.08,241.76,0.02,16.0,0.24,13.43,59.21,7.0,9.0,6.0,7.0,7.0,0
1.0,15.0,0.0,0.0,8.0,4.0,8.0,25.0,11.19,33.75,12748.7,0.13,86.0,0.03,708.26,377.74,27.0,59.0,6.0,15.0,29.0,0
33.0,41.0,3.0,44.0,21.0,12.0,7.0,112.0,107.44,21.1,47815.95,0.76,345.0,0.05,2656.44,2266.6,140.0,205.0,73.0,22.0,194.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,12.06,6.75,549.52,0.03,22.0,0.15,30.53,81.41,6.0,16.0,4.0,9.0,7.0,0
3.0,9.0,0.0,0.0,5.0,4.0,1.0,11.0,34.57,18.06,11270.8,0.21,126.0,0.06,626.16,624.23,50.0,76.0,18.0,13.0,16.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,10.0,16.21,7.31,866.8,0.04,29.0,0.14,48.16,118.54,13.0,16.0,8.0,9.0,13.0,0
4.0,1.0,0.0,8.0,1.0,1.0,1.0,11.0,33.72,4.36,642.1,0.05,36.0,0.23,35.67,147.15,16.0,20.0,11.0,6.0,25.0,0
3.0,11.0,0.0,0.0,6.0,2.0,1.0,37.0,30.69,9.23,2614.85,0.09,61.0,0.11,145.27,283.28,20.0,41.0,13.0,12.0,42.0,0
3.0,9.0,0.0,0.0,5.0,5.0,1.0,25.0,13.48,27.19,9961.73,0.12,81.0,0.04,553.43,366.41,29.0,52.0,8.0,15.0,30.0,0
4.0,7.0,0.0,6.0,4.0,2.0,3.0,12.0,35.08,12.52,5501.48,0.15,82.0,0.08,305.64,439.32,29.0,53.0,22.0,19.0,24.0,0
23.0,21.0,0.0,59.0,11.0,5.0,5.0,71.0,37.97,41.02,63876.98,0.52,267.0,0.02,3548.72,1557.38,105.0,162.0,32.0,25.0,155.0,0
4.0,7.0,0.0,0.0,4.0,3.0,1.0,24.0,22.33,15.5,5365.01,0.12,72.0,0.06,298.06,346.13,31.0,41.0,14.0,14.0,30.0,0
2.0,3.0,0.0,3.0,2.0,1.0,1.0,5.0,23.36,3.85,346.21,0.03,22.0,0.26,19.23,89.92,11.0,11.0,10.0,7.0,12.0,0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,27.41,3.06,255.94,0.03,22.0,0.33,14.22,83.76,11.0,11.0,9.0,5.0,11.0,0
6.0,5.0,0.0,8.0,3.0,3.0,1.0,25.0,36.64,19.72,14249.09,0.24,134.0,0.05,791.62,722.57,58.0,76.0,25.0,17.0,39.0,1
2.0,5.0,0.0,0.0,3.0,3.0,1.0,11.0,21.27,12.5,3324.1,0.09,58.0,0.08,184.67,265.93,25.0,33.0,12.0,12.0,15.0,0
3.0,3.0,0.0,0.0,2.0,2.0,1.0,12.0,20.93,11.45,2746.21,0.08,53.0,0.09,152.57,239.75,21.0,32.0,11.0,12.0,18.0,0
3.0,5.0,0.0,0.0,3.0,3.0,1.0,20.0,30.09,11.63,4071.05,0.12,70.0,0.09,226.17,350.0,34.0,36.0,19.0,13.0,23.0,0
4.0,3.0,0.0,2.0,2.0,2.0,1.0,15.0,29.47,13.24,5161.76,0.13,78.0,0.08,286.76,390.0,30.0,48.0,17.0,15.0,23.0,0
5.0,13.0,0.0,0.0,7.0,4.0,6.0,21.0,34.76,17.64,10816.28,0.2,113.0,0.06,600.9,613.17,49.0,64.0,25.0,18.0,28.0,0
6.0,13.0,0.0,0.0,7.0,7.0,1.0,44.0,73.36,13.26,12890.28,0.32,166.0,0.08,716.13,972.42,76.0,90.0,43.0,15.0,52.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,13.0,31.35,6.65,1386.26,0.07,51.0,0.15,77.01,208.46,19.0,32.0,10.0,7.0,15.0,0
17.0,6.0,8.0,2.0,4.0,3.0,1.0,43.0,26.58,44.14,51795.43,0.39,222.0,0.02,2877.52,1173.36,103.0,119.0,21.0,18.0,72.0,0
0.0,7.0,0.0,5.0,4.0,3.0,1.0,10.0,28.32,6.75,1290.31,0.06,45.0,0.15,71.68,191.16,15.0,30.0,10.0,9.0,17.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,34.6,7.95,2189.21,0.09,66.0,0.13,121.62,275.22,25.0,41.0,11.0,7.0,16.0,0
4.0,7.0,0.0,8.0,4.0,4.0,1.0,23.0,30.46,12.92,5082.23,0.13,78.0,0.08,282.35,393.46,31.0,47.0,18.0,15.0,37.0,0
1.0,13.0,0.0,0.0,7.0,6.0,7.0,22.0,24.68,20.24,10105.41,0.17,99.0,0.05,561.41,499.4,43.0,56.0,17.0,16.0,25.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
8.0,7.0,0.0,0.0,4.0,4.0,1.0,32.0,57.02,16.75,15996.73,0.32,171.0,0.06,888.71,955.03,67.0,104.0,32.0,16.0,42.0,0
1.0,9.0,0.0,0.0,5.0,3.0,4.0,17.0,31.89,11.29,4064.21,0.12,72.0,0.09,225.79,360.0,33.0,39.0,19.0,13.0,20.0,0
17.0,37.0,0.0,21.0,19.0,11.0,10.0,68.0,60.46,25.05,37947.63,0.5,262.0,0.04,2108.2,1514.72,112.0,150.0,38.0,17.0,108.0,1
4.0,5.0,0.0,0.0,3.0,2.0,3.0,12.0,10.66,11.0,1289.27,0.04,30.0,0.09,71.63,117.21,11.0,19.0,5.0,10.0,18.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,35.77,6.75,1629.99,0.08,52.0,0.15,90.56,241.48,24.0,28.0,16.0,9.0,12.0,0
3.0,9.0,0.0,0.0,5.0,3.0,1.0,29.0,23.85,12.46,3703.65,0.1,64.0,0.08,205.76,297.21,27.0,37.0,13.0,12.0,34.0,1
31.0,24.0,1.0,0.0,13.0,11.0,13.0,63.0,45.33,41.12,76656.56,0.62,321.0,0.02,4258.7,1864.16,118.0,203.0,33.0,23.0,103.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,11.0,14.89,7.0,729.74,0.03,25.0,0.14,40.54,104.25,7.0,18.0,6.0,12.0,16.0,0
10.0,17.0,0.0,14.0,9.0,5.0,4.0,41.0,28.11,18.67,9793.69,0.17,108.0,0.05,544.09,524.66,40.0,68.0,15.0,14.0,67.0,0
1.0,5.0,0.0,0.0,3.0,1.0,1.0,11.0,21.38,8.25,1455.46,0.06,39.0,0.12,80.86,176.42,18.0,21.0,12.0,11.0,14.0,0
4.0,19.0,6.0,2.0,10.0,7.0,1.0,40.0,22.94,52.66,63604.37,0.4,224.0,0.02,3533.58,1207.88,87.0,137.0,19.0,23.0,54.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,12.0,9.76,11.7,1336.38,0.04,30.0,0.09,74.24,114.22,13.0,17.0,5.0,9.0,15.0,0
4.0,5.0,0.0,0.0,3.0,1.0,1.0,11.0,17.51,5.0,437.85,0.03,23.0,0.2,24.32,87.57,10.0,13.0,7.0,7.0,17.0,1
2.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,17.16,6.19,657.1,0.04,25.0,0.16,36.51,106.2,9.0,16.0,8.0,11.0,12.0,0
8.0,7.0,0.0,0.0,4.0,4.0,1.0,22.0,35.82,14.61,7644.07,0.17,99.0,0.07,424.67,523.25,42.0,57.0,23.0,16.0,32.0,0
2.0,11.0,0.0,3.0,6.0,3.0,1.0,22.0,19.2,24.18,11229.69,0.15,100.0,0.04,623.87,464.39,38.0,62.0,11.0,14.0,29.0,0
21.0,61.0,3.0,31.0,31.0,24.0,16.0,171.0,86.4,66.45,381495.01,1.91,866.0,0.02,21194.17,5741.02,337.0,529.0,71.0,28.0,228.0,1
4.0,3.0,0.0,0.0,2.0,2.0,1.0,19.0,43.32,7.25,2276.8,0.1,64.0,0.14,126.49,314.04,29.0,35.0,20.0,10.0,25.0,0
14.0,45.0,4.0,32.0,23.0,1.0,7.0,71.0,23.03,98.04,221333.23,0.75,400.0,0.01,12296.29,2257.54,181.0,219.0,24.0,26.0,121.0,0
3.0,7.0,0.0,0.0,4.0,2.0,1.0,9.0,24.2,5.09,627.15,0.04,29.0,0.2,34.84,123.19,14.0,15.0,11.0,8.0,14.0,0
9.0,11.0,1.0,1.0,6.0,5.0,1.0,37.0,46.53,17.33,13978.29,0.27,146.0,0.06,776.57,806.44,65.0,81.0,30.0,16.0,50.0,0
15.0,35.0,0.0,8.0,18.0,10.0,15.0,75.0,84.58,38.65,126364.78,1.09,491.0,0.03,7020.27,3269.18,223.0,268.0,75.0,26.0,98.0,1
3.0,5.0,0.0,0.0,3.0,3.0,1.0,26.0,36.37,16.71,10159.3,0.2,115.0,0.06,564.41,607.82,39.0,76.0,21.0,18.0,31.0,1
3.0,25.0,0.0,1.0,13.0,9.0,7.0,86.0,55.03,34.67,66158.78,0.64,318.0,0.03,3675.49,1908.0,142.0,176.0,43.0,21.0,92.0,0
16.0,5.0,0.0,0.0,3.0,3.0,1.0,16.0,34.85,12.81,5721.32,0.15,95.0,0.08,317.85,446.54,41.0,54.0,16.0,10.0,34.0,0
3.0,5.0,0.0,1.0,3.0,2.0,3.0,11.0,30.98,9.19,2614.76,0.09,58.0,0.11,145.26,284.6,21.0,37.0,16.0,14.0,19.0,0
11.0,37.0,0.0,27.0,22.0,1.0,22.0,85.0,24.26,56.89,78539.39,0.46,256.0,0.02,4363.3,1380.43,94.0,162.0,19.0,23.0,126.0,0
14.0,3.0,0.0,14.0,2.0,2.0,1.0,45.0,108.15,13.82,20649.73,0.5,243.0,0.07,1147.21,1494.39,95.0,148.0,55.0,16.0,77.0,0
5.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,40.81,7.82,2492.83,0.11,65.0,0.13,138.49,318.95,27.0,38.0,19.0,11.0,20.0,0
1.0,3.0,0.0,1.0,2.0,2.0,1.0,6.0,17.97,3.5,220.18,0.02,17.0,0.29,12.23,62.91,6.0,11.0,6.0,7.0,10.0,0
10.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,54.38,5.14,1438.42,0.09,57.0,0.19,79.91,279.69,24.0,33.0,21.0,9.0,26.0,0
11.0,31.0,2.0,4.0,16.0,5.0,16.0,66.0,29.5,48.19,68511.5,0.47,262.0,0.02,3806.19,1421.68,92.0,170.0,21.0,22.0,86.0,0
3.0,5.0,0.0,0.0,3.0,3.0,1.0,15.0,24.55,8.85,1920.77,0.07,48.0,0.11,106.71,217.13,23.0,25.0,13.0,10.0,20.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,29.75,6.54,1271.82,0.06,43.0,0.15,70.66,194.51,17.0,26.0,13.0,10.0,16.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,10.0,12.02,11.14,1492.92,0.04,31.0,0.09,82.94,133.98,12.0,19.0,7.0,13.0,14.0,0
7.0,11.0,0.0,6.0,6.0,6.0,3.0,25.0,42.19,9.6,3888.0,0.14,81.0,0.1,216.0,405.0,32.0,49.0,20.0,12.0,40.0,1
1.0,5.0,0.0,0.0,3.0,1.0,3.0,9.0,6.91,17.5,2116.24,0.04,29.0,0.06,117.57,120.93,7.0,22.0,3.0,15.0,12.0,0
5.0,5.0,0.0,0.0,3.0,2.0,1.0,13.0,42.69,7.82,2607.88,0.11,68.0,0.13,144.88,333.67,27.0,41.0,19.0,11.0,20.0,1
12.0,29.0,0.0,9.0,15.0,6.0,6.0,79.0,90.79,21.3,41183.72,0.64,305.0,0.05,2287.98,1933.65,139.0,166.0,62.0,19.0,100.0,0
2.0,9.0,0.0,0.0,5.0,3.0,5.0,15.0,19.62,19.8,7690.68,0.13,77.0,0.05,427.26,388.42,33.0,44.0,15.0,18.0,19.0,0
2.0,7.0,0.0,4.0,4.0,2.0,3.0,13.0,21.02,7.0,1030.13,0.05,33.0,0.14,57.23,147.16,14.0,19.0,11.0,11.0,19.0,0
6.0,27.0,0.0,9.0,14.0,11.0,9.0,66.0,54.09,21.35,24658.94,0.38,198.0,0.05,1369.94,1154.91,79.0,119.0,37.0,20.0,83.0,1
1.0,19.0,0.0,0.0,10.0,9.0,10.0,25.0,32.67,20.57,13824.4,0.22,129.0,0.05,768.02,672.02,54.0,75.0,21.0,16.0,28.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,15.6,2.5,97.5,0.01,13.0,0.4,5.42,39.0,5.0,8.0,4.0,4.0,11.0,0
4.0,5.0,0.0,0.0,3.0,3.0,1.0,18.0,18.1,13.8,3446.25,0.08,56.0,0.07,191.46,249.73,23.0,33.0,10.0,12.0,24.0,1
